"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:38:42.3206322","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 209 152, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3211051","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 241 920, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3215392","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 274 688, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3220385","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 307 456, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3224578","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 340 224, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3229162","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 372 992, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3234096","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 405 760, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3238848","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 438 528, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3578612","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 471 296, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3582001","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 504 064, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3586127","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 536 832, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3590728","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 569 600, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3608683","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 602 368, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3613058","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 635 136, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3617656","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 667 904, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3622447","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 700 672, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3627057","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 733 440, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3631800","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 766 208, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3636493","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 798 976, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3641282","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 831 744, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3645819","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 864 512, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3650470","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 897 280, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3655231","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 930 048, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3659927","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 75 381 248, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3661966","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 962 816, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3665461","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 44 995 584, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3669101","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 028 352, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3673923","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 061 120, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3678569","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 093 888, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3683237","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 126 656, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3687902","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 159 424, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3705689","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 192 192, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3710595","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 224 960, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3715559","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 257 728, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3719663","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 290 496, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3724273","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 323 264, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3729924","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 356 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.3877706","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 388 800, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.4073281","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 421 568, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.4493706","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 454 336, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.4914852","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 487 104, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5253188","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 519 872, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5257660","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 552 640, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5263102","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 585 408, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5267421","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 618 176, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5271165","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 650 944, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5275800","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 683 712, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5280149","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 75 397 632, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5283429","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 716 480, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5287924","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 749 248, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5303420","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 782 016, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5308862","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 814 784, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5312103","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 847 552, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5316813","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 880 320, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5321434","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 913 088, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5326270","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 945 856, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5331248","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 45 978 624, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5335701","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 011 392, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5340260","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 044 160, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5345043","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 076 928, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5349812","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 109 696, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5354910","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 142 464, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5359500","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 175 232, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5364599","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 208 000, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5369432","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 240 768, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5375069","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 273 536, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5536579","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 306 304, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5729550","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 339 072, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.5902519","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 371 840, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6072943","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 404 608, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6302422","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 437 376, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6497893","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 470 144, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6525514","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 75 414 016, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6655863","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 502 912, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6848242","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 535 680, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6851631","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 568 448, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6854911","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 601 216, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6858196","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 633 984, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6861459","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 666 752, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6864658","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 699 520, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.6868343","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 732 288, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7041513","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 765 056, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7045611","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 797 824, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7206450","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 830 592, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7388252","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 863 360, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7565099","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 896 128, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7744384","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 928 896, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.7906707","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 961 664, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.8087188","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 46 994 432, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.8482716","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 027 200, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.8658612","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 059 968, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.8838194","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 092 736, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9006539","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 125 504, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9180223","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 158 272, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9367348","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 191 040, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9521688","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 75 430 400, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9713774","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 223 808, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"20:38:42.9721183","3uTools.exe","2396","ReadFile","C:\Program Files\3uToolsV3\x86\Qt5WebEngineCore.dll","SUCCESS","Offset: 47 256 576, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
